recordingId,trackId,frame,trackLifetime,xCenter,yCenter,heading,width,length,xVelocity,yVelocity,xAcceleration,yAcceleration,lonVelocity,latVelocity,lonAcceleration,latAcceleration,uniqueTrackId,sceneId,roadWidth,class
31,252,15853,90,43.70895,-22.21061,359.76404,1.89234,4.72904,7.76109,0.38451,0.01914,2.61804,7.75944,-0.41647,0.00836,-2.6181,31252,330,6.0,car
31,252,15855,92,44.3291,-22.17646,1.33808,1.89234,4.72904,7.75946,0.60368,0.01496,2.55561,7.77144,-0.42232,0.07463,-2.55457,31252,330,6.0,car
31,252,15857,94,44.94741,-22.12564,2.86546,1.89234,4.72904,7.75934,0.82201,0.01524,2.46686,7.79073,-0.43309,0.13854,-2.46301,31252,330,6.0,car
31,252,15859,96,45.56783,-22.05372,4.3442,1.89234,4.72904,7.76063,1.03531,0.01625,2.34384,7.81676,-0.44448,0.19374,-2.33588,31252,330,6.0,car
31,252,15861,98,46.1909,-21.95939,5.7796,1.89234,4.72904,7.76018,1.23636,0.01904,2.18542,7.84523,-0.44861,0.23902,-2.17239,31252,330,6.0,car
31,252,15863,100,46.8112,-21.84284,7.07942,1.89234,4.72904,7.75969,1.41702,0.02615,2.00036,7.87517,-0.44988,0.27249,-1.98189,31252,330,6.0,car
31,252,15865,102,47.4309,-21.70854,8.18733,1.89234,4.72904,7.76103,1.5716,0.0362,1.80711,7.90573,-0.45033,0.29318,-1.78354,31252,330,6.0,car
31,252,15867,104,48.05151,-21.56559,9.16153,1.89234,4.72904,7.7634,1.70014,0.04799,1.62845,7.93506,-0.44238,0.30666,-1.60003,31252,330,6.0,car
31,252,15869,106,48.67277,-21.42445,10.12218,1.89234,4.72904,7.76698,1.81262,0.06092,1.4778,7.96465,-0.41937,0.3197,-1.44409,31252,330,6.0,car
31,252,15871,108,49.29409,-21.27785,11.07967,1.89234,4.72904,7.7716,1.91555,0.075,1.35465,7.99486,-0.38635,0.33393,-1.31499,31252,330,6.0,car
31,252,15873,110,49.91619,-21.12506,12.07207,1.89234,4.72904,7.77732,2.01241,0.09015,1.25378,8.0262,-0.34134,0.35038,-1.20719,31252,330,6.0,car
31,252,15875,112,50.53908,-20.96602,13.13486,1.89234,4.72904,7.78407,2.10601,0.1066,1.16731,8.059,-0.28203,0.36908,-1.11255,31252,330,6.0,car
31,252,15877,114,51.16232,-20.79739,14.11358,1.89234,4.72904,7.79196,2.19623,0.12485,1.08703,8.09229,-0.22991,0.38615,-1.02377,31252,330,6.0,car
31,252,15879,116,51.78596,-20.61958,14.9015,1.89234,4.72904,7.8014,2.28151,0.14505,1.0082,8.12574,-0.19859,0.39944,-0.93699,31252,330,6.0,car
31,252,15881,118,52.41064,-20.43453,15.50695,1.89234,4.72904,7.81238,2.36123,0.16726,0.92873,8.15929,-0.1866,0.40947,-0.8502,31252,330,6.0,car
31,252,15883,120,53.03597,-20.24299,16.01965,1.89234,4.72904,7.82531,2.43475,0.19147,0.8478,8.19334,-0.18067,0.418,-0.76204,31252,330,6.0,car
31,252,15885,122,53.66307,-20.04792,16.41741,1.89234,4.72904,7.83996,2.50322,0.21772,0.76399,8.2278,-0.18532,0.42477,-0.67131,31252,330,6.0,car
31,252,15887,124,54.29145,-19.84775,16.71785,1.89234,4.72904,7.85634,2.56688,0.24676,0.6736,8.26266,-0.19844,0.4301,-0.57415,31252,330,6.0,car
31,252,15889,126,54.92121,-19.6418,16.9098,1.89234,4.72904,7.87469,2.62478,0.27943,0.57275,8.29768,-0.22081,0.43395,-0.46671,31252,330,6.0,car
31,252,15891,128,55.55207,-19.43054,17.06216,1.89234,4.72904,7.89568,2.67498,0.31623,0.4593,8.33303,-0.24059,0.43708,-0.3463,31252,330,6.0,car
31,252,15893,130,56.18428,-19.2149,17.25076,1.89234,4.72904,7.91995,2.71588,0.35699,0.33258,8.36909,-0.24502,0.43956,-0.21175,31252,330,6.0,car
31,252,15895,132,56.81799,-18.99325,17.4667,1.89234,4.72904,7.94813,2.74485,0.40094,0.19362,8.40552,-0.23264,0.44057,-0.06435,31252,330,6.0,car
31,252,15897,134,57.45193,-18.76153,17.73883,1.89234,4.72904,7.98192,2.75499,0.44557,0.0512,8.44181,-0.19208,0.43998,0.08699,31252,330,6.0,car
31,252,15899,136,58.08839,-18.52806,17.88292,1.89234,4.72904,8.02241,2.74277,0.48522,-0.07477,8.47704,-0.14679,0.43882,0.22016,31252,330,6.0,car
31,252,15901,138,58.73094,-18.30589,17.56877,1.89234,4.72904,8.06702,2.71657,0.51553,-0.16801,8.51074,-0.15483,0.44077,0.31579,31252,330,6.0,car
31,252,15903,140,59.37839,-18.09208,16.94389,1.89234,4.72904,8.11387,2.6847,0.5354,-0.22546,8.54406,-0.20349,0.44646,0.37171,31252,330,6.0,car
31,252,15905,142,60.03067,-17.88424,16.46336,1.89234,4.72904,8.16118,2.65305,0.54581,-0.25257,8.57847,-0.23138,0.45185,0.3969,31252,330,6.0,car
31,252,15907,144,60.68746,-17.68086,16.55623,1.89234,4.72904,8.2076,2.62565,0.54928,-0.25959,8.61551,-0.17799,0.45254,0.40535,31252,330,6.0,car
31,252,15909,146,61.34847,-17.47856,17.13678,1.89234,4.72904,8.25212,2.60391,0.54953,-0.2589,8.65301,-0.05679,0.44884,0.40932,31252,330,6.0,car
31,252,15911,148,62.01052,-17.27152,17.82274,1.89234,4.72904,8.29612,2.58359,0.54938,-0.2581,8.68874,0.07962,0.44402,0.41387,31252,330,6.0,car
31,252,15913,150,62.676,-17.065,18.36911,1.89234,4.72904,8.33998,2.56312,0.54934,-0.25801,8.72276,0.19572,0.44004,0.41799,31252,330,6.0,car
31,279,17615,0,16.11247,-8.42035,325.15617,1.7846,3.95362,7.04623,-5.31317,0.39008,-0.17061,8.81856,0.33478,0.41763,-0.08285,31279,330,6.0,car
31,279,17617,2,16.68373,-8.84608,324.94775,1.7846,3.95362,7.1052,-5.34437,0.33446,-0.13631,8.88592,0.29437,0.35208,-0.0805,31279,330,6.0,car
31,279,17619,4,17.26646,-9.28163,324.70175,1.7846,3.95362,7.14956,-5.36751,0.23016,-0.06991,8.93667,0.24947,0.22825,-0.07593,31279,330,6.0,car
31,279,17621,6,17.8518,-9.72166,324.46824,1.7846,3.95362,7.17436,-5.37732,0.0977,0.01612,8.9635,0.20662,0.07014,-0.0699,31279,330,6.0,car
31,279,17623,8,18.4363,-10.15822,324.39332,1.7846,3.95362,7.17998,-5.37356,-0.04427,0.1067,8.96615,0.18857,-0.09812,-0.06098,31279,330,6.0,car
31,279,17625,10,19.01762,-10.59101,324.34747,1.7846,3.95362,7.16783,-5.35945,-0.18072,0.19257,8.94819,0.17701,-0.25909,-0.05114,31279,330,6.0,car
31,279,17627,12,19.59478,-11.02143,324.25785,1.7846,3.95362,7.14077,-5.33669,-0.30092,0.26883,8.9132,0.16035,-0.40128,-0.04242,31279,330,6.0,car
31,279,17629,14,20.1665,-11.44893,324.19727,1.7846,3.95362,7.10264,-5.30643,-0.39878,0.33172,8.86474,0.14869,-0.51748,-0.03575,31279,330,6.0,car
31,279,17631,16,20.73415,-11.87153,324.19154,1.7846,3.95362,7.05627,-5.2716,-0.47174,0.37973,8.80677,0.14668,-0.60474,-0.03195,31279,330,6.0,car
31,279,17633,18,21.29636,-12.28888,324.22633,1.7846,3.95362,7.0047,-5.23518,-0.51892,0.41498,8.74355,0.15264,-0.6636,-0.03333,31279,330,6.0,car
31,279,17635,20,21.85374,-12.70162,324.31558,1.7846,3.95362,6.95068,-5.19961,-0.54138,0.44301,8.67867,0.16887,-0.69815,-0.04404,31279,330,6.0,car
31,279,17637,22,22.40833,-13.11125,324.36924,1.7846,3.95362,6.89534,-5.16575,-0.54017,0.47137,8.61381,0.18171,-0.71364,-0.06845,31279,330,6.0,car
31,279,17639,24,22.95948,-13.51883,324.33228,1.7846,3.95362,6.83939,-5.13326,-0.51389,0.50794,8.54953,0.18239,-0.71366,-0.11301,31279,330,6.0,car
31,279,17641,26,23.50598,-13.9254,324.15611,1.7846,3.95362,6.78512,-5.09988,-0.46044,0.55869,8.48651,0.16082,-0.70039,-0.18326,31279,330,6.0,car
31,279,17643,28,24.04852,-14.33099,323.92993,1.7846,3.95362,6.73467,-5.06303,-0.37784,0.62689,8.4246,0.12723,-0.67451,-0.28425,31279,330,6.0,car
31,279,17645,30,24.58526,-14.73526,323.82734,1.7846,3.95362,6.6912,-5.01997,-0.26443,0.71319,8.36431,0.10305,-0.6344,-0.41965,31279,330,6.0,car
31,279,17647,32,25.11585,-15.13902,323.93005,1.7846,3.95362,6.65972,-4.96674,-0.12233,0.81429,8.30732,0.09356,-0.57831,-0.58616,31279,330,6.0,car
31,279,17649,34,25.64156,-15.53927,324.19174,1.7846,3.95362,6.64498,-4.90083,0.04113,0.92255,8.25629,0.08666,-0.5064,-0.77223,31279,330,6.0,car
31,279,17651,36,26.16776,-15.93131,324.57106,1.7846,3.95362,6.64805,-4.82334,0.21639,1.03042,8.21312,0.0764,-0.42101,-0.96506,31279,330,6.0,car
31,279,17653,38,26.69395,-16.31395,324.98618,1.7846,3.95362,6.67013,-4.73668,0.39426,1.13442,8.18071,0.05226,-0.328,-1.15533,31279,330,6.0,car
31,279,17655,40,27.22304,-16.6882,325.5021,1.7846,3.95362,6.71148,-4.64242,0.56439,1.23474,8.1606,0.02481,-0.23419,-1.33727,31279,330,6.0,car
31,279,17657,42,27.75762,-17.05281,326.0116,1.7846,3.95362,6.77005,-4.54189,0.71773,1.33355,8.15243,-0.01871,-0.15038,-1.50694,31279,330,6.0,car
31,279,17659,44,28.30176,-17.40713,326.46371,1.7846,3.95362,6.84131,-4.43701,0.84933,1.43629,8.15377,-0.08117,-0.08555,-1.66642,31279,330,6.0,car
31,279,17661,46,28.85162,-17.75819,326.96267,1.7846,3.95362,6.92262,-4.32474,0.95894,1.54842,8.16113,-0.14861,-0.04028,-1.82087,31279,330,6.0,car
31,279,17663,48,29.4043,-18.10796,327.60874,1.7846,3.95362,7.01502,-4.1978,1.04407,1.6654,8.1723,-0.21327,-0.01053,-1.96558,31279,330,6.0,car
31,279,17665,50,29.96503,-18.44726,328.51637,1.7846,3.95362,7.11729,-4.05396,1.09769,1.77305,8.18676,-0.25986,0.01011,-2.08531,31279,330,6.0,car
31,279,17667,52,30.5417,-18.76305,329.69612,1.7846,3.95362,7.22227,-3.90132,1.11626,1.86208,8.20398,-0.27601,0.02416,-2.1709,31279,330,6.0,car
31,279,17669,54,31.12639,-19.0671,331.02165,1.7846,3.95362,7.32501,-3.74431,1.10501,1.93613,8.22198,-0.27328,0.02865,-2.22909,31279,330,6.0,car
31,279,17671,56,31.71911,-19.35738,332.31236,1.7846,3.95362,7.4242,-3.58309,1.0687,1.99821,8.23897,-0.27686,0.01786,-2.26597,31279,330,6.0,car
31,279,17673,58,32.32121,-19.63322,333.53948,1.7846,3.95362,7.51707,-3.42114,1.01224,2.05458,8.25399,-0.28672,-0.00928,-2.29038,31279,330,6.0,car
31,279,17675,60,32.93162,-19.89849,334.73459,1.7846,3.95362,7.60029,-3.25639,0.94391,2.11085,8.26312,-0.29901,-0.04732,-2.3118,31279,330,6.0,car
31,279,17677,62,33.54542,-20.15208,335.96471,1.7846,3.95362,7.67509,-3.08745,0.87161,2.16905,8.26713,-0.30631,-0.08741,-2.33599,31279,330,6.0,car
31,279,17679,64,34.16311,-20.39446,337.29007,1.7846,3.95362,7.74308,-2.91242,0.799,2.22824,8.26716,-0.30272,-0.12319,-2.36395,31279,330,6.0,car
31,279,17681,66,34.78731,-20.6218,338.6659,1.7846,3.95362,7.8038,-2.73134,0.72828,2.2854,8.26272,-0.29489,-0.15306,-2.39374,31279,330,6.0,car
31,279,17683,68,35.41569,-20.83384,340.03885,1.7846,3.95362,7.85709,-2.54497,0.66316,2.3384,8.25388,-0.2902,-0.17497,-2.42431,31279,330,6.0,car
31,279,17685,70,36.04492,-21.03007,341.42698,1.7846,3.95362,7.90607,-2.35408,0.60473,2.386,8.24411,-0.28671,-0.18674,-2.45434,31279,330,6.0,car
31,279,17687,72,36.67752,-21.21129,342.79531,1.7846,3.95362,7.95161,-2.15928,0.55105,2.42784,8.23449,-0.28931,-0.19172,-2.48219,31279,330,6.0,car
31,279,17689,74,37.31344,-21.37713,344.16778,1.7846,3.95362,7.99457,-1.96044,0.49915,2.46272,8.22615,-0.29502,-0.19166,-2.50547,31279,330,6.0,car
31,279,17691,76,37.95386,-21.52642,345.5897,1.7846,3.95362,8.03408,-1.75845,0.44666,2.48923,8.21893,-0.29627,-0.18687,-2.52208,31279,330,6.0,car
31,279,17693,78,38.59705,-21.65612,347.03523,1.7846,3.95362,8.07018,-1.55618,0.39207,2.5083,8.21359,-0.29405,-0.18066,-2.53232,31279,330,6.0,car
31,279,17695,80,39.24469,-21.7706,348.43692,1.7846,3.95362,8.10192,-1.35425,0.33419,2.5238,8.20895,-0.29724,-0.17848,-2.53956,31279,330,6.0,car
31,279,17697,82,39.89647,-21.86907,349.73065,1.7846,3.95362,8.12679,-1.15261,0.27554,2.53894,8.20208,-0.31467,-0.1815,-2.5474,31279,330,6.0,car
31,279,17699,84,40.55058,-21.95234,350.98846,1.7846,3.95362,8.14484,-0.95071,0.22027,2.55636,8.19322,-0.33678,-0.18286,-2.55931,31279,330,6.0,car
31,279,17701,86,41.205,-22.0222,352.23533,1.7846,3.95362,8.15635,-0.74625,0.17321,2.57601,8.18239,-0.36255,-0.1764,-2.57579,31279,330,6.0,car
31,279,17703,88,41.85968,-22.07497,353.59666,1.7846,3.95362,8.16283,-0.53907,0.13791,2.59534,8.17203,-0.37467,-0.1524,-2.59453,31279,330,6.0,car
31,279,17705,90,42.51446,-22.11347,355.13061,1.7846,3.95362,8.16568,-0.32794,0.11685,2.61108,8.16404,-0.36638,-0.10521,-2.61157,31279,330,6.0,car
31,279,17707,92,43.16646,-22.13438,356.71104,1.7846,3.95362,8.16737,-0.11303,0.11143,2.61774,8.1604,-0.35573,-0.03894,-2.61983,31279,330,6.0,car
31,279,17709,94,43.81421,-22.14081,358.24627,1.7846,3.95362,8.17298,0.10617,0.11718,2.60907,8.1659,-0.35625,0.03728,-2.61144,31279,330,6.0,car
31,279,17711,96,44.46031,-22.12757,359.84143,1.7846,3.95362,8.18518,0.32804,0.12388,2.57653,8.18424,-0.35069,0.11675,-2.57686,31279,330,6.0,car
31,279,17713,98,45.11527,-22.09664,1.54142,1.7846,3.95362,8.20016,0.54981,0.12181,2.5136,8.21198,-0.32903,0.18938,-2.50942,31279,330,6.0,car
31,279,17715,100,45.77194,-22.0394,3.09649,1.7846,3.95362,8.2144,0.76426,0.11012,2.41765,8.24369,-0.31942,0.24056,-2.40817,31279,330,6.0,car
31,279,17717,102,46.42648,-21.96033,4.35171,1.7846,3.95362,8.22909,0.96297,0.08791,2.2987,8.27844,-0.33578,0.26208,-2.28541,31279,330,6.0,car
31,279,17719,104,47.0845,-21.86331,5.42911,1.7846,3.95362,8.24371,1.14206,0.0505,2.17434,8.31478,-0.35696,0.256,-2.1598,31279,330,6.0,car
31,279,17721,106,47.75131,-21.76025,6.46014,1.7846,3.95362,8.24995,1.30538,0.00139,2.06157,8.34444,-0.36887,0.23334,-2.04832,31279,330,6.0,car
31,279,17723,108,48.41639,-21.65618,7.96886,1.7846,3.95362,8.24793,1.4631,-0.04967,1.96343,8.37112,-0.30553,0.22301,-1.95136,31279,330,6.0,car
31,279,17725,110,49.07899,-21.54089,9.53453,1.7846,3.95362,8.23895,1.62001,-0.09532,1.86852,8.39348,-0.23292,0.2155,-1.8585,31279,330,6.0,car
31,279,17727,112,49.73902,-21.41058,10.94942,1.7846,3.95362,8.22519,1.77401,-0.13143,1.7651,8.41241,-0.17941,0.20623,-1.75793,31279,330,6.0,car
31,279,17729,114,50.3965,-21.26623,12.20186,1.7846,3.95362,8.20847,1.92257,-0.15639,1.64529,8.42938,-0.14423,0.19488,-1.64118,31279,330,6.0,car
31,279,17731,116,51.05137,-21.10776,13.27284,1.7846,3.95362,8.19067,2.0623,-0.17063,1.50474,8.44536,-0.12673,0.1794,-1.50372,31279,330,6.0,car
31,279,17733,118,51.70458,-20.9361,14.2525,1.7846,3.95362,8.17305,2.18938,-0.17608,1.34336,8.4605,-0.10983,0.16007,-1.34536,31279,330,6.0,car
31,279,17735,120,52.35613,-20.75064,15.09009,1.7846,3.95362,8.1565,2.29922,-0.17528,1.16589,8.47382,-0.09649,0.13429,-1.17132,31279,330,6.0,car
31,279,17737,122,53.00655,-20.55634,15.85795,1.7846,3.95362,8.14137,2.38948,-0.17086,0.98184,8.48446,-0.07389,0.10393,-0.99116,31279,330,6.0,car
31,279,17739,124,53.65673,-20.35673,16.55088,1.7846,3.95362,8.12725,2.46038,-0.16477,0.80127,8.49139,-0.04326,0.07032,-0.81501,31279,330,6.0,car
31,279,17741,126,54.30613,-20.15317,17.14365,1.7846,3.95362,8.11392,2.51335,-0.15787,0.63247,8.49427,-0.00995,0.03558,-0.65091,31279,330,6.0,car
31,279,17743,128,54.95466,-19.94664,17.56395,1.7846,3.95362,8.10121,2.55004,-0.15046,0.48222,8.49306,0.01354,0.00208,-0.50514,31279,330,6.0,car
31,279,17745,130,55.60231,-19.74013,17.89108,1.7846,3.95362,8.08914,2.57357,-0.14266,0.35545,8.48859,0.03594,-0.02656,-0.38209,31279,330,6.0,car
31,279,17747,132,56.24936,-19.53506,18.1862,1.7846,3.95362,8.07739,2.58826,-0.13417,0.25291,8.48171,0.06203,-0.04854,-0.28215,31279,330,6.0,car
31,279,17749,134,56.89495,-19.3295,18.33899,1.7846,3.95362,8.06635,2.5968,-0.12462,0.17194,8.47372,0.07307,-0.0642,-0.20242,31279,330,6.0,car
31,279,17751,136,57.53972,-19.12367,18.45251,1.7846,3.95362,8.0562,2.6013,-0.1142,0.10873,8.46536,0.08237,-0.07391,-0.13929,31279,330,6.0,car
31,279,17753,138,58.1838,-18.9162,18.53403,1.7846,3.95362,8.04696,2.60182,-0.10308,0.06052,8.45664,0.09099,-0.0785,-0.09015,31279,330,6.0,car
31,279,17755,140,58.82653,-18.70813,18.68226,1.7846,3.95362,8.03901,2.59896,-0.09162,0.02635,8.44793,0.11303,-0.07835,-0.05431,31279,330,6.0,car
31,279,17757,142,59.46832,-18.50166,18.87991,1.7846,3.95362,8.03278,2.59449,-0.0811,0.00536,8.44015,0.14439,-0.075,-0.03131,31279,330,6.0,car
31,279,17759,144,60.1099,-18.29662,19.07167,1.7846,3.95362,8.02814,2.59019,-0.0732,-0.0049,8.43382,0.17518,-0.07078,-0.01929,31279,330,6.0,car
31,279,17761,146,60.75197,-18.09259,19.20824,1.7846,3.95362,8.02422,2.58779,-0.06889,-0.00879,8.42889,0.19627,-0.06794,-0.01436,31279,330,6.0,car
31,279,17763,148,61.39475,-17.88664,19.28362,1.7846,3.95362,8.01992,2.58637,-0.06767,-0.01031,8.4241,0.20727,-0.06728,-0.01262,31279,330,6.0,car
31,279,17765,150,62.03718,-17.67972,19.38503,1.7846,3.95362,8.01481,2.58488,-0.06792,-0.01052,8.41841,0.22189,-0.06756,-0.01262,31279,330,6.0,car
31,279,17767,152,62.67852,-17.47405,19.49874,1.7846,3.95362,8.0092,2.58409,-0.06821,-0.01002,8.4124,0.23747,-0.06764,-0.01332,31279,330,6.0,car
31,279,17769,154,63.31878,-17.26702,19.59846,1.7846,3.95362,8.00369,2.58346,-0.06824,-0.00994,8.40657,0.25086,-0.06762,-0.01353,31279,330,6.0,car
31,294,19117,0,16.97475,-8.63091,323.74195,1.875,5.16689,6.4798,-4.96431,0.51498,-0.32098,8.16107,0.17073,0.6051,-0.04575,31294,330,6.0,car
31,294,19119,2,17.49849,-9.0307,323.66912,1.875,5.16689,6.54864,-5.00497,0.46897,-0.2987,8.24083,0.15232,0.55477,-0.0372,31294,330,6.0,car
31,294,19121,4,18.03233,-9.43748,323.59467,1.875,5.16689,6.60684,-5.03985,0.37202,-0.24892,8.30856,0.13514,0.44715,-0.02045,31294,330,6.0,car
31,294,19123,6,18.57263,-9.84743,323.52957,1.875,5.16689,6.64863,-5.06557,0.23792,-0.1802,8.3576,0.12155,0.29844,0.00349,31294,330,6.0,car
31,294,19125,8,19.1144,-10.25639,323.479,1.875,5.16689,6.67153,-5.08246,0.08257,-0.10066,8.38617,0.11412,0.12626,0.03176,31294,330,6.0,car
31,294,19127,10,19.65449,-10.6674,323.41419,1.875,5.16689,6.67633,-5.09001,-0.08085,-0.01571,8.39463,0.10784,-0.05556,0.0608,31294,330,6.0,car
31,294,19129,12,20.19397,-11.07655,323.3458,1.875,5.16689,6.66357,-5.08849,-0.24275,0.06901,8.38362,0.10421,-0.23595,0.08955,31294,330,6.0,car
31,294,19131,14,20.73015,-11.48412,323.24288,1.875,5.16689,6.6343,-5.07963,-0.39464,0.15098,8.35503,0.09957,-0.40653,0.1152,31294,330,6.0,car
31,294,19133,16,21.26198,-11.89159,323.12944,1.875,5.16689,6.59085,-5.06324,-0.53058,0.22867,8.31062,0.09598,-0.56167,0.13542,31294,330,6.0,car
31,294,19135,18,21.78781,-12.29743,323.03286,1.875,5.16689,6.53599,-5.03935,-0.64722,0.29944,8.25257,0.09588,-0.69719,0.14997,31294,330,6.0,car
31,294,19137,20,22.30799,-12.69881,322.95867,1.875,5.16689,6.47236,-5.01007,-0.74399,0.3618,8.18426,0.10015,-0.8118,0.15939,31294,330,6.0,car
31,294,19139,22,22.82274,-13.09672,322.88641,1.875,5.16689,6.40177,-4.97694,-0.82154,0.4169,8.1081,0.106,-0.90668,0.16326,31294,330,6.0,car
31,294,19141,24,23.33259,-13.48967,322.82096,1.875,5.16689,6.32534,-4.94216,-0.88043,0.46836,8.02631,0.11522,-0.98452,0.15888,31294,330,6.0,car
31,294,19143,26,23.83543,-13.8807,322.74518,1.875,5.16689,6.24428,-4.90584,-0.91995,0.52179,7.93995,0.12477,-1.04811,0.14158,31294,330,6.0,car
31,294,19145,28,24.32882,-14.27171,322.65659,1.875,5.16689,6.1624,-4.86568,-0.94173,0.58047,7.85067,0.13023,-1.1008,0.10976,31294,330,6.0,car
31,294,19147,30,24.81664,-14.66027,322.55329,1.875,5.16689,6.08103,-4.81993,-0.9501,0.64389,7.75847,0.12923,-1.1458,0.06649,31294,330,6.0,car
31,294,19149,32,25.29779,-15.04452,322.39535,1.875,5.16689,6.00085,-4.76824,-0.94844,0.71025,7.66374,0.11581,-1.18479,0.01606,31294,330,6.0,car
31,294,19151,34,25.77212,-15.42588,322.21976,1.875,5.16689,5.92302,-4.70962,-0.9405,0.77739,7.56663,0.09368,-1.21959,-0.03825,31294,330,6.0,car
31,294,19153,36,26.24056,-15.80189,322.04889,1.875,5.16689,5.84773,-4.64441,-0.93017,0.84248,7.4674,0.066,-1.25159,-0.09228,31294,330,6.0,car
31,294,19155,38,26.70269,-16.17383,321.9343,1.875,5.16689,5.77543,-4.57176,-0.9215,0.90193,7.3658,0.03844,-1.2816,-0.14193,31294,330,6.0,car
31,294,19157,40,27.16137,-16.5385,321.91563,1.875,5.16689,5.70472,-4.49272,-0.91797,0.95141,7.26141,0.01744,-1.30939,-0.18263,31294,330,6.0,car
31,294,19159,42,27.61627,-16.89546,321.96459,1.875,5.16689,5.63332,-4.40935,-0.91954,0.98858,7.15379,0.00198,-1.33337,-0.21206,31294,330,6.0,car
31,294,19161,44,28.06774,-17.2432,322.0512,1.875,5.16689,5.55928,-4.32374,-0.92303,1.01287,7.04274,-0.00919,-1.35074,-0.23109,31294,330,6.0,car
31,294,19163,46,28.51174,-17.58381,322.16132,1.875,5.16689,5.48263,-4.23836,-0.92304,1.02736,6.92984,-0.01606,-1.35919,-0.24512,31294,330,6.0,car
31,294,19165,48,28.94984,-17.91717,322.34846,1.875,5.16689,5.40429,-4.15349,-0.91579,1.03515,6.81599,-0.01277,-1.3574,-0.26015,31294,330,6.0,car
31,294,19167,50,29.38059,-18.24338,322.50008,1.875,5.16689,5.32536,-4.07036,-0.89787,1.04028,6.70277,-0.01263,-1.34561,-0.27872,31294,330,6.0,car
31,294,19169,52,29.80414,-18.56282,322.59628,1.875,5.16689,5.24742,-3.98899,-0.86718,1.0471,6.59144,-0.01867,-1.3249,-0.30505,31294,330,6.0,car
31,294,19171,54,30.21971,-18.87562,322.65785,1.875,5.16689,5.1728,-3.90956,-0.82353,1.06054,6.48395,-0.02947,-1.29802,-0.34362,31294,330,6.0,car
31,294,19173,56,30.62843,-19.18716,322.76073,1.875,5.16689,5.10362,-3.82824,-0.7694,1.08297,6.37971,-0.04071,-1.26789,-0.39657,31294,330,6.0,car
31,294,19175,58,31.03201,-19.49133,322.91834,1.875,5.16689,5.04082,-3.74355,-0.70857,1.11166,6.27864,-0.05286,-1.23556,-0.45962,31294,330,6.0,car
31,294,19177,60,31.42846,-19.78701,323.1562,1.875,5.16689,4.98617,-3.65637,-0.64584,1.14508,6.18278,-0.06379,-1.20348,-0.52911,31294,330,6.0,car
31,294,19179,62,31.82126,-20.07298,323.47675,1.875,5.16689,4.93994,-3.56803,-0.5882,1.18456,6.09332,-0.07267,-1.17768,-0.60186,31294,330,6.0,car
31,294,19181,64,32.21219,-20.35277,323.79734,1.875,5.16689,4.90095,-3.47888,-0.54229,1.2351,6.00952,-0.08749,-1.1671,-0.67634,31294,330,6.0,car
31,294,19183,66,32.60867,-20.63151,324.18804,1.875,5.16689,4.86149,-3.38272,-0.50712,1.29639,5.92171,-0.1014,-1.1698,-0.75457,31294,330,6.0,car
31,294,19185,68,32.99848,-20.90074,324.66507,1.875,5.16689,4.82205,-3.27907,-0.47528,1.36275,5.83022,-0.11385,-1.17588,-0.83683,31294,330,6.0,car
31,294,19187,70,33.3837,-21.15987,325.18358,1.875,5.16689,4.78428,-3.16846,-0.4435,1.42991,5.73686,-0.13032,-1.18051,-0.92072,31294,330,6.0,car
31,294,19189,72,33.76548,-21.40819,325.72386,1.875,5.16689,4.7487,-3.05276,-0.41058,1.49678,5.64327,-0.15178,-1.18223,-1.00561,31294,330,6.0,car
31,294,19191,74,34.14404,-21.64734,326.32762,1.875,5.16689,4.71562,-2.93211,-0.3759,1.56422,5.55013,-0.17438,-1.1801,-1.09336,31294,330,6.0,car
31,294,19193,76,34.51965,-21.87682,327.0287,1.875,5.16689,4.68563,-2.80605,-0.33962,1.6325,5.45808,-0.19589,-1.17336,-1.18475,31294,330,6.0,car
31,294,19195,78,34.89299,-22.0963,327.84215,1.875,5.16689,4.6589,-2.67443,-0.3024,1.70163,5.36762,-0.21559,-1.16171,-1.27962,31294,330,6.0,car
31,294,19197,80,35.26394,-22.30465,328.75815,1.875,5.16689,4.63577,-2.53723,-0.26518,1.77138,5.27946,-0.23506,-1.14546,-1.37697,31294,330,6.0,car
31,294,19199,82,35.63384,-22.50066,329.7603,1.875,5.16689,4.6158,-2.3952,-0.22884,1.84241,5.19398,-0.25533,-1.12558,-1.47646,31294,330,6.0,car
31,294,19201,84,36.00067,-22.68584,330.8211,1.875,5.16689,4.59983,-2.2482,-0.19452,1.91656,5.11221,-0.27969,-1.10423,-1.57851,31294,330,6.0,car
31,294,19203,86,36.36675,-22.86104,331.97186,1.875,5.16689,4.5877,-2.09456,-0.16468,1.99404,5.03389,-0.30688,-1.08237,-1.68279,31294,330,6.0,car
31,294,19205,88,36.73451,-23.02685,333.23343,1.875,5.16689,4.57748,-1.93168,-0.14038,2.07132,4.95694,-0.33681,-1.05817,-1.78615,31294,330,6.0,car
31,294,19207,90,37.09751,-23.17693,334.58891,1.875,5.16689,4.57054,-1.76019,-0.122,2.14213,4.88367,-0.37137,-1.02941,-1.88253,31294,330,6.0,car
31,294,19209,92,37.46242,-23.31342,336.01411,1.875,5.16689,4.56569,-1.58109,-0.11238,2.20216,4.81415,-0.41144,-0.99788,-1.96631,31294,330,6.0,car
